customer_unique_id,segment_name,r_score,f_score,m_score,rfm_code,monetary,recency_days,frequency
20ed57defe75b3378eb452b2c53a6a4e,"At-Risk Customers",5,2,5,525,1.00,445,1
b654c99744f2fa112d4f7a7762ecfdfe,"At-Risk Customers",5,2,5,525,1.00,445,1
b854c0239ddb345898833db3b80feedb,"At-Risk Customers",5,2,5,525,1.00,445,1
ba4d1a4a2b540edfb2721a5acc6e4461,"At-Risk Customers",5,2,5,525,1.00,445,1
9a9ff4926829d34be58da4036239f095,"At-Risk Customers",5,2,5,525,1.00,445,1
9c4d4ed0a5f29cdd74ff3a3d622ceeaf,"At-Risk Customers",5,2,5,525,1.00,445,1
a18a99f7c9ee15d22e9431b36b32b96b,"At-Risk Customers",5,2,5,525,1.00,445,1
345d82427f12013241a1b2ef4062c28b,"At-Risk Customers",5,2,5,525,1.00,445,1
35b2bbd27795a44fda466212e338e9cc,"At-Risk Customers",5,2,5,525,1.00,445,1
4fcc02418b087994c8ac9481d37560a3,"At-Risk Customers",5,2,5,525,1.00,445,1
5b0ba82c99074b3f7829e159e26bc4fe,"At-Risk Customers",5,2,5,525,1.00,445,1
5b69d5eeec3faa6533684cab0698d686,"At-Risk Customers",5,2,5,525,1.00,445,1
55ca723a8e39c21ab90c53e971eb95cf,"At-Risk Customers",5,2,5,525,1.00,445,1
3d016daf5e02a4aa9ae1d72a3224106e,"At-Risk Customers",5,2,5,525,1.00,445,1
3f77d2e40b9443869099acdda0f3f8a8,"At-Risk Customers",5,2,5,525,1.00,445,1
364759c19c784f6e7ac3dad79f4a5213,"At-Risk Customers",5,2,5,525,1.00,446,1
3883f79ec3d786755e150cb2f9af9f5c,"At-Risk Customers",5,2,5,525,1.00,446,1
3b80d2592c113d689c05232eb90db0ff,"At-Risk Customers",5,2,5,525,1.00,446,1
46372cc621b3c0e52d1e0e7113523466,"At-Risk Customers",5,2,5,525,1.00,446,1
470613575ea5c168b39832a766ec52a6,"At-Risk Customers",5,2,5,525,1.00,446,1
53b6f95d4c3e633335dd1e2e058d26ff,"At-Risk Customers",5,2,5,525,1.00,446,1
5cb9d38e39626a98106af8b691fac4fb,"At-Risk Customers",5,2,5,525,1.00,446,1
5d29bfddb5b180b9e7e4e28628829d19,"At-Risk Customers",5,2,5,525,1.00,446,1
5f54c151c96644521e07c342c19d0d80,"At-Risk Customers",5,2,5,525,1.00,446,1
7fae115999743402d055e4e73f1998e4,"At-Risk Customers",5,2,5,525,1.00,446,1
7fd9feb1225a53711abe04e7c2b1348d,"At-Risk Customers",5,2,5,525,1.00,446,1
8340223572abda7355d99532155d554b,"At-Risk Customers",5,2,5,525,1.00,446,1
8807f164ba3973e38aaee77dbe9ed0d4,"At-Risk Customers",5,2,5,525,1.00,446,1
8970ab3c1e233a3b742a8ea7909518d1,"At-Risk Customers",5,2,5,525,1.00,446,1
688b34f50cc0c919f29f8833e177302a,"At-Risk Customers",5,2,5,525,1.00,446,1
69298d2c495133fc08e9770e7b5a0c66,"At-Risk Customers",5,2,5,525,1.00,446,1
6b37d47561c8e97bd313b89215e0ae88,"At-Risk Customers",5,2,5,525,1.00,446,1
6f30595d862b95418d7b8ecff5a7bcf6,"At-Risk Customers",5,2,5,525,1.00,446,1
f76809a3b7be551c0254a2f8e345512f,"At-Risk Customers",5,2,5,525,1.00,446,1
ebd599a8163e7b1a584c6507947655b2,"At-Risk Customers",5,2,5,525,1.00,446,1
f081cf0e1afcf6b1996a3efdd9e2c043,"At-Risk Customers",5,2,5,525,1.00,446,1
f12f064c0a45fa8ac5b7d8934d1bf853,"At-Risk Customers",5,2,5,525,1.00,446,1
cea30ba8e28354a1ef8ecff28f8c7b62,"At-Risk Customers",5,2,5,525,1.00,446,1
cfdf2eeb223da082e4be3c1259830470,"At-Risk Customers",5,2,5,525,1.00,446,1
d1106d2d918751f7a04b258f7ba6615a,"At-Risk Customers",5,2,5,525,1.00,446,1
d47a6832268d7fb2d351d1dfc7f6efa2,"At-Risk Customers",5,2,5,525,1.00,446,1
e6c6d4529051531f7f00bc307d4e77b5,"At-Risk Customers",5,2,5,525,1.00,446,1
d6192c4071e1808d3966ddd2dec5f601,"At-Risk Customers",5,2,5,525,1.00,446,1
da6de7ba83e36aa42a84362ac4a2f11a,"At-Risk Customers",5,2,5,525,1.00,446,1
c225d4512dd0d07fb643867537a991d4,"At-Risk Customers",5,2,5,525,1.00,446,1
e1d122ac958e4f73ac3a5fb7ee6fb5bf,"At-Risk Customers",5,2,5,525,1.00,446,1
942830bc527cd27e13dbd6e9c37f73c1,"At-Risk Customers",5,2,5,525,1.00,446,1
9b822290b458222b3033bf2cbd6cf4d6,"At-Risk Customers",5,2,5,525,1.00,446,1
aa411b1b95daaed55e37c9e3e60222a1,"At-Risk Customers",5,2,5,525,1.00,446,1
adddad3f8f29debdcafc57d768c540ac,"At-Risk Customers",5,2,5,525,1.00,446,1
ae4b37b37bb22e37fe34ada808837207,"At-Risk Customers",5,2,5,525,1.00,446,1
b1f7a17e4b8df4dc62658689775458bd,"At-Risk Customers",5,2,5,525,1.00,446,1
91802398bf6fcefbd543b8e1ae742642,"At-Risk Customers",5,2,5,525,1.00,446,1
09252bc15c7c9e9b2538343227d15826,"At-Risk Customers",5,2,5,525,1.00,446,1
0d216e34840c7ca11a4ddef86e321dbc,"At-Risk Customers",5,2,5,525,1.00,446,1
0f6179cfaa3f3675e6082c160a42345c,"At-Risk Customers",5,2,5,525,1.00,446,1
22f0a2eef66bad5348fa0a1424a2f403,"At-Risk Customers",5,2,5,525,1.00,446,1
279d9065b859d2c9caf96ce8b2d0c929,"At-Risk Customers",5,2,5,525,1.00,446,1
0124721bc33e0aa6772b42d4ccfd01db,"At-Risk Customers",5,2,5,525,1.00,446,1
141fffdf62fb23fc7032b530daf292b0,"At-Risk Customers",5,2,5,525,1.00,446,1
1480295206423f95fbc45b79ab1b9ace,"At-Risk Customers",5,2,5,525,1.00,446,1
151494ff9bd1dfdcb194b4b89a0adf01,"At-Risk Customers",5,2,5,525,1.00,446,1
195977225dd5b24820770fb1883723b2,"At-Risk Customers",5,2,5,525,1.00,446,1
298888cf6c1dc18e17e944817c30d579,"At-Risk Customers",5,2,5,525,1.00,446,1
2105aa9e3124e57f4f84b60561451a95,"At-Risk Customers",5,2,5,525,1.00,447,1
22b511da0f3532c4593a71a9e4381be1,"At-Risk Customers",5,2,5,525,1.00,447,1
0cda37a2bb960bc86fb2a2c027f995bb,"At-Risk Customers",5,2,5,525,1.00,447,1
113c9bb80bdea9b9490b6ec7a16ebd81,"At-Risk Customers",5,2,5,525,1.00,447,1
127a3d6fb12d12762df4562d90060a3f,"At-Risk Customers",5,2,5,525,1.00,447,1
2e91962621989ec97198ac27456145fa,"At-Risk Customers",5,2,5,525,1.00,447,1
0049dadc30da6a277c1e9d371df5a66f,"At-Risk Customers",5,2,5,525,1.00,447,1
03e0c51cc3401735e5a8861d9bda1a79,"At-Risk Customers",5,2,5,525,1.00,447,1
067fe68a7a118f91c50eb69fedb34edb,"At-Risk Customers",5,2,5,525,1.00,447,1
185d922c5f9d6004170bb4bfa69a98d3,"At-Risk Customers",5,2,5,525,1.00,447,1
f5c3d43516f79d7d8cbe6d90c99d02f7,"At-Risk Customers",5,2,5,525,1.00,447,1
f60fe3cb5de099b3055c4cefada6c1c7,"At-Risk Customers",5,2,5,525,1.00,447,1
fb24197c4a4ebc546b9d0fe21cc13835,"At-Risk Customers",5,2,5,525,1.00,447,1
fe1990c6ee87393318fa63bad46662a3,"At-Risk Customers",5,2,5,525,1.00,447,1
fe734e0b1bff1c3eae41b269bb64c503,"At-Risk Customers",5,2,5,525,1.00,447,1
572e9e13a44a5e4ac5c42e74b324244f,"At-Risk Customers",5,2,5,525,1.00,447,1
5a36e1707c1cc4e2fa138a4dca3d9743,"At-Risk Customers",5,2,5,525,1.00,447,1
386e06719765fa68623aa6e85e3f8e93,"At-Risk Customers",5,2,5,525,1.00,447,1
392f7c62985d3366fe566eb2de44ec46,"At-Risk Customers",5,2,5,525,1.00,447,1
39a4ed05241f994b9ccf709ed5ddae48,"At-Risk Customers",5,2,5,525,1.00,447,1
31a2c5866de0d8e3c7b5cd7f8e6dd97b,"At-Risk Customers",5,2,5,525,1.00,447,1
4910b52e18434ad073715ee8a0599f3e,"At-Risk Customers",5,2,5,525,1.00,447,1
7d382c1e3312c4812845e01dca5b6fc8,"At-Risk Customers",5,2,5,525,1.00,447,1
5f4c641eb4f29caf4b297af7b7f9c418,"At-Risk Customers",5,2,5,525,1.00,447,1
6107bc2e5c7c1afd90c49aad9059322c,"At-Risk Customers",5,2,5,525,1.00,447,1
729e9d3fa93475add3ea25424e83e1ad,"At-Risk Customers",5,2,5,525,1.00,447,1
888ae7a635bc0a352425914f45d3597c,"At-Risk Customers",5,2,5,525,1.00,447,1
6749c23f6f84e744aa768f70b3e09bf3,"At-Risk Customers",5,2,5,525,1.00,447,1
b51cae896d98fa97fd55a38efb71794a,"At-Risk Customers",5,2,5,525,1.00,447,1
955a2985cf248356b4ded39c0a9cc7ad,"At-Risk Customers",5,2,5,525,1.00,447,1
97b7e420622142b94bae2465a7ea4423,"At-Risk Customers",5,2,5,525,1.00,447,1
985afdaf5b848b75bac6a64779632687,"At-Risk Customers",5,2,5,525,1.00,447,1
aff556fd219750a650c1743d0eab1b6a,"At-Risk Customers",5,2,5,525,1.00,447,1
e28632b699506a6c5e9795e4003a9fbc,"At-Risk Customers",5,2,5,525,1.00,447,1
d203eec4add575cf411cebfef2fbd361,"At-Risk Customers",5,2,5,525,1.00,447,1
c8a3f9657d3bc1f4b7343859648b5c9c,"At-Risk Customers",5,2,5,525,1.00,447,1
c63e44efa43f3947087aee96b388d949,"At-Risk Customers",5,2,5,525,1.00,447,1
c71e44e5e3c5e5a320321c3d3a868c20,"At-Risk Customers",5,2,5,525,1.00,447,1
dafed84bd81b77b98a60f77155d1a592,"At-Risk Customers",5,2,5,525,1.00,447,1
c06c7ade0f0655a2c9effc8721770895,"At-Risk Customers",5,2,5,525,1.00,447,1
ba95f4d0b79e00f3d3665485f78ba29e,"At-Risk Customers",5,2,5,525,1.00,448,1
bc3f3fac842dbb77e8fde0b3dfeceb8d,"At-Risk Customers",5,2,5,525,1.00,448,1
d3a7a4556becaf8cdb5ffe412608819c,"At-Risk Customers",5,2,5,525,1.00,448,1
dbba0e863ab58908c70ecffe98bdb522,"At-Risk Customers",5,2,5,525,1.00,448,1
dbdb8cb37ab46bc6abd4b6cb246260ea,"At-Risk Customers",5,2,5,525,1.00,448,1
dddcf588e5e05cf56366b078e169fdc1,"At-Risk Customers",5,2,5,525,1.00,448,1
defbae0ddd4aeca563944124fbcc4bae,"At-Risk Customers",5,2,5,525,1.00,448,1
e01640d0a080496637de72421943310e,"At-Risk Customers",5,2,5,525,1.00,448,1
e266e4669fcc469037c3de148909fa5c,"At-Risk Customers",5,2,5,525,1.00,448,1
e302f39a1fe4cbd92cbfa4ee2ab5d7c5,"At-Risk Customers",5,2,5,525,1.00,448,1
e4f070f3f5040d33b674942b4b42ef03,"At-Risk Customers",5,2,5,525,1.00,448,1
e663700152b55c65c7b44d312bac6da1,"At-Risk Customers",5,2,5,525,1.00,448,1
ce0b851b80f0deffc0ca0d74f6bb7eb4,"At-Risk Customers",5,2,5,525,1.00,448,1
c3599131cc089add5823cadec0ec88ee,"At-Risk Customers",5,2,5,525,1.00,448,1
c4516e71049a603c96623eea5b5837ca,"At-Risk Customers",5,2,5,525,1.00,448,1
a48ce24144099b583b6150e0f69712d4,"At-Risk Customers",5,2,5,525,1.00,589,1
a4b1243a3712eefc2d8ae5d053a1d298,"At-Risk Customers",5,2,5,525,1.00,589,1
a5e42bf4c43302b886ff16d4007fd695,"At-Risk Customers",5,2,5,525,1.00,589,1
b69dceda4140ec6092310b44df4c3962,"At-Risk Customers",5,2,5,525,1.00,590,1
c0ffced3ebdad307fbf1bff6b9f65bca,"At-Risk Customers",5,2,5,525,1.00,590,1
5d2c057bbb50353737f8eb80d08e82f2,"At-Risk Customers",5,2,5,525,1.00,590,1
00115fc7123b5310cf6d3a3aa932699e,"At-Risk Customers",5,2,5,525,1.00,590,1
01838e7d69d87bd8ff2b6ff06789adfb,"At-Risk Customers",5,2,5,525,1.00,590,1
0362cd11581b91270ed0b9a1028b34e5,"At-Risk Customers",5,2,5,525,1.00,590,1
0379a6f96d9befaf749609ba52b17783,"At-Risk Customers",5,2,5,525,1.00,590,1
4bd7f188edf5bda0c155c8460457d76b,"At-Risk Customers",5,2,5,525,1.00,590,1
46dd28b3f7e33b789acf42d3093b7773,"At-Risk Customers",5,2,5,525,1.00,590,1
3564c4748fd6c1097ba1a7e7c6fa5ff1,"At-Risk Customers",5,2,5,525,1.00,590,1
f80f8939945e7124d3aa21129986b932,"At-Risk Customers",5,2,5,525,1.00,590,1
ea4970ec61c209a7e44aebbd2fb7f269,"At-Risk Customers",5,2,5,525,1.00,591,1
7465b59810cbcff4636277053dfd7bbb,"At-Risk Customers",5,2,5,525,1.00,591,1
62e69a7b8e3d109af287f367e3b0f143,"At-Risk Customers",5,2,5,525,1.00,591,1
c45bca52946a193b21364ad877e60342,"At-Risk Customers",5,2,5,525,1.00,591,1
c4a6d90ff659b1fc7a16bb0681f2afa7,"At-Risk Customers",5,2,5,525,1.00,591,1
dd9e24aaf192ccb06c02cc76f40accb4,"At-Risk Customers",5,2,5,525,1.00,591,1
44e2da016dfb42c8d28e6ee043a812a2,"At-Risk Customers",5,2,5,525,1.00,591,1
4f6e6ec3891fe96b3fbe50c587769eec,"At-Risk Customers",5,2,5,525,1.00,591,1
32845d7f61934b59a9c3cce3fad4ba9d,"At-Risk Customers",5,2,5,525,1.00,591,1
2c92b3c621adddeae929cb98870dd6d2,"At-Risk Customers",5,2,5,525,1.00,591,1
054ffdea48c902c9ec66095e46b74c46,"At-Risk Customers",5,2,5,525,1.00,591,1
04b0c01cb1debde1573403fb50c5d915,"At-Risk Customers",5,2,5,525,1.00,592,1
051bc94e9cd865806bba8eeefb336d0a,"At-Risk Customers",5,2,5,525,1.00,592,1
f74f1d6a350eee4e9dc08bfcfc7fe590,"At-Risk Customers",5,2,5,525,1.00,592,1
f171039a67a78b3d57475168802da70a,"At-Risk Customers",5,2,5,525,1.00,592,1
6e53cd87d8ff264139a1afbd7f235c3b,"At-Risk Customers",5,2,5,525,1.00,592,1
6fd85726716a6e806049c1972b4e888e,"At-Risk Customers",5,2,5,525,1.00,592,1
6ff8b0d7b35d5c945633b8d60165691b,"At-Risk Customers",5,2,5,525,1.00,592,1
6390d97ae2f3c536d8a95344fd308a71,"At-Risk Customers",5,2,5,525,1.00,592,1
2f0a45d60154020f24cd2d0758e71028,"At-Risk Customers",5,2,5,525,1.00,592,1
30ad1451a70a8da11a69dc6dcfe31256,"At-Risk Customers",5,2,5,525,1.00,592,1
3855608848a57e1e3c776ac5c336b813,"At-Risk Customers",5,2,5,525,1.00,592,1
ca40481c9c607bad6c15ed1ddf354012,"At-Risk Customers",5,2,5,525,1.00,592,1
d4024fd404e29943c763f316e1383cb4,"At-Risk Customers",5,2,5,525,1.00,592,1
d49f3dae6bad25d05160fc17aca5942d,"At-Risk Customers",5,2,5,525,1.00,592,1
e342ebdde0ad92773298b48def63e714,"At-Risk Customers",5,2,5,525,1.00,593,1
d6fdf70f71d5b82ae601638a446bd228,"At-Risk Customers",5,2,5,525,1.00,593,1
f59dcbbff80e462d11eba16dbbc43ff6,"At-Risk Customers",5,2,5,525,1.00,593,1
04e6136a14d4d23d0b5d79443b94225b,"At-Risk Customers",5,2,5,525,1.00,593,1
173cc731309ecc2b6c8a3ea70a715508,"At-Risk Customers",5,2,5,525,1.00,593,1
1fd8862a2eff56f95aaf5ebbb5619971,"At-Risk Customers",5,2,5,525,1.00,593,1
8f09add4b8d8c9c4311d881d29b8d58c,"At-Risk Customers",5,2,5,525,1.00,593,1
45c09dd7c031515e6a0ceac3d0fd160c,"At-Risk Customers",5,2,5,525,1.00,593,1
4d30f9e0514e084c4ad6368a3afeeceb,"At-Risk Customers",5,2,5,525,1.00,593,1
4fd1b2e7c09c60c05762f31151d464f8,"At-Risk Customers",5,2,5,525,1.00,593,1
6cceb051264e3bac0ac2a98182eba14f,"At-Risk Customers",5,2,5,525,1.00,593,1
7bc7dbe918ad4e7bd68abd2479727ad6,"At-Risk Customers",5,2,5,525,1.00,593,1
71f9d647cd3876fd59aa40c74c81e972,"At-Risk Customers",5,2,5,525,1.00,594,1
64529bfbbfe1ab1832b1bad404aa249e,"At-Risk Customers",5,2,5,525,1.00,594,1
0f69b4a32db912773a707dcf9659450c,"At-Risk Customers",5,2,5,525,1.00,594,1
2d9355ab664231a2eecd5dd9890934ec,"At-Risk Customers",5,2,5,525,1.00,594,1
0651d1d452e23d14caf7c7cf51f46071,"At-Risk Customers",5,2,5,525,1.00,594,1
1c81d0cd06e55c6c1b9a353a32a94c33,"At-Risk Customers",5,2,5,525,1.00,594,1
c15e721e52209690f253a6c8fd1a17de,"At-Risk Customers",5,2,5,525,1.00,594,1
cc93f0fd2d5903386827b0dd3de6fc42,"At-Risk Customers",5,2,5,525,1.00,594,1
cd4b9f268bcad20a5d9cb8b41a2e6ed1,"At-Risk Customers",5,2,5,525,1.00,594,1
f710a2488480f6d18ef5066c1dfb7803,"At-Risk Customers",5,2,5,525,1.00,594,1
faf47b5b5d6da79375665838f42e5136,"At-Risk Customers",5,2,5,525,1.00,594,1
4cee4a02eb33c498d0ad31ff0e7f32f1,"At-Risk Customers",5,2,5,525,1.00,594,1
430e6e24b7e95282f6e8fb4299a63082,"At-Risk Customers",5,2,5,525,1.00,594,1
969df6f6e673e73cac594a693bcf7524,"At-Risk Customers",5,2,5,525,1.00,594,1
9960a7aea9bd658ee554b4c580beb37f,"At-Risk Customers",5,2,5,525,1.00,594,1
92dd9c8abb3cfdd902e9528cab9cc3cf,"At-Risk Customers",5,2,5,525,1.00,594,1
b77373c1be1866a704f28814c378b253,"At-Risk Customers",5,2,5,525,1.00,594,1
90b68b6163beccc6f471d64de5258367,"At-Risk Customers",5,2,5,525,1.00,595,1
ae81c8b1f631eb3108924289a3333c0b,"At-Risk Customers",5,2,5,525,1.00,595,1
6844cfbae485da8c9ac6d7dd38e1d3e3,"At-Risk Customers",5,2,5,525,1.00,595,1
70fc98f125c985e6582a3ef22a1a8bc2,"At-Risk Customers",5,2,5,525,1.00,595,1
2cd2f63f783343de79fd5a430c8b6d43,"At-Risk Customers",5,2,5,525,1.00,595,1
436951eead1cce602da9256d8c59e093,"At-Risk Customers",5,2,5,525,1.00,595,1
f6e2c0cdc5cd3baaf61274104bc4e69a,"At-Risk Customers",5,2,5,525,1.00,595,1
dfad52af74ef4e4efcd09c4f00de979d,"At-Risk Customers",5,2,5,525,1.00,596,1
45a529e4af8f502a189094332e8ed24e,"At-Risk Customers",5,2,5,525,1.00,596,1
48aac093ce4d05afcd577ef894f27dfe,"At-Risk Customers",5,2,5,525,1.00,596,1
2c724eb337b9f040e3a65208e3280b8d,"At-Risk Customers",5,2,5,525,1.00,596,1
1aba41ff60afaade1aadfc1eeb30f87f,"At-Risk Customers",5,2,5,525,1.00,597,1
9ee03e957df37196acff32001e29894f,"At-Risk Customers",5,2,5,525,1.00,597,1
ff9b8e5654b51a827582daf1051b1918,"At-Risk Customers",5,2,5,525,1.00,597,1
edf8176bda73a45c6a47235c7a7726b2,"At-Risk Customers",5,2,5,525,1.00,597,1
861ed4dff1719a5dec6ce78b1132f2de,"At-Risk Customers",5,2,5,525,1.00,597,1
65673eb10bb25611b2a9eda38b0e57ff,"At-Risk Customers",5,2,5,525,1.00,597,1
40a0d0ab497152d487c6f59a27830c98,"At-Risk Customers",5,2,5,525,1.00,597,1
dce5a2ec04713ca71d7fd432f45b70cc,"At-Risk Customers",5,2,5,525,1.00,597,1
c112276ee020e563234bd46993fddc4b,"At-Risk Customers",5,2,5,525,1.00,597,1
d4ec1db68ee6fafe0ce4293bdf2c1b4a,"At-Risk Customers",5,2,5,525,1.00,598,1
fb67e36c7821196d862282dc44ead86b,"At-Risk Customers",5,2,5,525,1.00,598,1
1e9ebbaa6a3a66ad3f47d4480be0bb95,"At-Risk Customers",5,2,5,525,1.00,598,1
0fe412c57843f290998cdb0547b5b233,"At-Risk Customers",5,2,5,525,1.00,598,1
7f11d8cba2b0b40ef25915bf8e0c48c0,"At-Risk Customers",5,2,5,525,1.00,599,1
6ce2c010b9675d72eb43d7d311d9423a,"At-Risk Customers",5,2,5,525,1.00,599,1
62b690c75a3008d4712aa691ac30b7ba,"At-Risk Customers",5,2,5,525,1.00,599,1
c39b2706a13ca378504fe314e7f2f645,"At-Risk Customers",5,2,5,525,1.00,599,1
522d1f87cd0763c5fe91a7277b41197f,"At-Risk Customers",5,2,5,525,1.00,600,1
59299ea0e75eec7b97507e1dc6ac13d1,"At-Risk Customers",5,2,5,525,1.00,600,1
765369a23b18f4f6dfce1757448fbae0,"At-Risk Customers",5,2,5,525,1.00,600,1
f2c06c34d67bef23c659b5500d576cb1,"At-Risk Customers",5,2,5,525,1.00,600,1
9ff65289796499ec62ee319b027dcff0,"At-Risk Customers",5,2,5,525,1.00,600,1
4d16bcc453234aa62a86defb6b08ab85,"At-Risk Customers",5,2,5,525,1.00,601,1
1ae78cd8cf034823e5cca58266ca894e,"At-Risk Customers",5,2,5,525,1.00,601,1
1c259d4575f154dccfefa0576b0ca987,"At-Risk Customers",5,2,5,525,1.00,602,1
4d5db20ccc7f8a5f045b475d9fc6d8ec,"At-Risk Customers",5,2,5,525,1.00,602,1
6d9e2c0d8e12764c96436cdd2cd11655,"At-Risk Customers",5,2,5,525,1.00,603,1
fc00da40808e113053d8a26c3e854ccf,"At-Risk Customers",5,2,5,525,1.00,603,1
c9517b423493063fa4e805acf2cc4564,"At-Risk Customers",5,2,5,525,1.00,605,1
48368b31672665cca1b8a03047a1702a,"At-Risk Customers",5,2,5,525,1.00,605,1
7122b4f327033b35961170342401066c,"At-Risk Customers",5,2,5,525,1.00,605,1
80846d571262926feb13147a5965a9ba,"At-Risk Customers",5,2,5,525,1.00,606,1
da9c90677b1963eca1cf8a14c338cf6e,"At-Risk Customers",5,2,5,525,1.00,606,1
fc545111108ebc9bf49eb27c828d25fd,"At-Risk Customers",5,2,5,525,1.00,606,1
edd1864079b2d69900cbf5c2bcb931c7,"At-Risk Customers",5,2,5,525,1.00,606,1
ef89f6e31311594d74becf9e18c73693,"At-Risk Customers",5,2,5,525,1.00,606,1
b6b2c3c8fd76769b478618a3c2505009,"At-Risk Customers",5,2,5,525,1.00,606,1
b88b78a413e70182e18b032361b24f91,"At-Risk Customers",5,2,5,525,1.00,606,1
aa811dd4c5b1ca28de6db905ec51ad5e,"At-Risk Customers",5,2,5,525,1.00,606,1
4b3207464f5f7a48a7f63fa0b1251d86,"At-Risk Customers",5,2,5,525,1.00,606,1
527cd2850ef91088969ffbef0103dec3,"At-Risk Customers",5,2,5,525,1.00,606,1
29a63a400c3ca9982907ce8de1f19527,"At-Risk Customers",5,2,5,525,1.00,606,1
27ede105a6042b71a261bf57f75fdcf8,"At-Risk Customers",5,2,5,525,1.00,693,1
6259b1f4da26c67879164ebce6333481,"At-Risk Customers",5,2,5,525,1.00,693,1
6b8adddd6900dade3fc39d42df662316,"At-Risk Customers",5,2,5,525,1.00,693,1
7c6157bc4c2bae550d37b6fc445db0d5,"At-Risk Customers",5,2,5,525,1.00,693,1
d6a930873ee3f80aa823cb1d4baca58d,"At-Risk Customers",5,2,5,525,1.00,693,1
d98096b0c597ce4bf28a2839ad0f89fc,"At-Risk Customers",5,2,5,525,1.00,693,1
bb5f2d03e1e945a1e5c1ab23c3de4c64,"At-Risk Customers",5,2,5,525,1.00,693,1
c1b7a862b80f4b3c397d70ec4b1df7c5,"At-Risk Customers",5,2,5,525,1.00,693,1
33faaac58c27088e3a8a8afd6058a6de,"At-Risk Customers",5,2,5,525,1.00,693,1
3c34090736785a45dd8cbf536ad289c4,"At-Risk Customers",5,2,5,525,1.00,693,1
